Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,9000.0,1020.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,9000.0,1008.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,9000.0,1086.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,7574.16368609299,16200.0,1128.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,16200.0,1032.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,16200.0,1014.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,16200.0,1008.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,16200.0,1044.0
8,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,16200.0,1104.0
9,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,16200.0,1056.0
10,0.938022,0.0,0.0,0.0,0.0,0.0,1049.09011866,0.0,16200.0,1050.02814066
11,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,16200.0,1050.0
12,1.298298,0.0,0.0,0.0,0.0,0.0,1096.74065094,0.0,16200.0,1098.03894894
13,2.197002,0.0,0.0,0.0,0.0,0.0,1107.86890806,0.0,16200.0,1110.06591006
14,0.715692,0.0,0.0,0.0,0.0,0.0,1097.30577876,0.0,16200.0,1098.02147076
15,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,16200.0,1128.0
16,0.0,0.0,0.0,0.0,1282.21649484536,0.0,0.0,0.0,14823.0492967726,1282.21649484536
17,0.0,0.0,0.0,0.0,1243.55670103093,0.0,0.0,0.0,13487.61469515,1243.55670103093
18,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,0.0,13487.61469515,1368.0
19,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,13487.61469515,1446.0
20,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,13487.61469515,1446.0
21,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,0.0,13487.61469515,1464.0
22,0.0,0.0,0.0,0.0,0.0,0.0,1524.0,0.0,13487.61469515,1524.0
23,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,0.0,13487.61469515,1488.0
24,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,0.0,13487.61469515,1536.0
25,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,0.0,13487.61469515,1548.0
26,0.0,0.0,0.0,0.0,0.0,0.0,1518.0,0.0,13487.61469515,1518.0
27,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,0.0,13487.61469515,1584.0
28,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,13487.61469515,1578.0
29,0.0,0.0,0.0,0.0,0.0,0.0,1572.0,0.0,13487.61469515,1572.0
30,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,0.0,13487.61469515,1692.0
31,0.0,0.0,0.0,0.0,0.0,0.0,1806.0,0.0,13487.61469515,1806.0
32,0.0,0.0,0.0,0.0,0.0,0.0,1770.0,0.0,13487.61469515,1770.0
33,1.306638,0.0,0.0,0.0,0.0,0.0,1768.73256114,0.0,13487.61469515,1770.03919914
34,3.593838,0.0,0.0,0.0,0.0,0.0,1742.51397714,0.0,13487.61469515,1746.10781514
35,13.03368,0.0,0.0,0.0,1585.82639175257,0.0,232.635794400004,0.0,11784.6224359656,1831.495866152574
36,9.46914,0.0,0.0,0.0,0.0,0.0,1724.8149342,0.0,11784.6224359656,1734.2840741999998
37,2.020362,0.0,0.0,0.0,0.0,0.0,1684.04024886,0.0,11784.6224359656,1686.06061086
38,2.089728,0.0,0.0,0.0,0.0,0.0,1743.97296384,0.0,11784.6224359656,1746.0626918399998
39,0.0,0.0,0.0,0.0,1849.22680412371,0.0,0.0,0.0,9798.76890920041,1849.22680412371
40,0.0,0.0,0.0,0.0,1920.10309278351,0.0,0.0,0.0,7736.80252949304,1920.10309278351
41,0.0,0.0,0.0,0.0,1920.10309278351,0.0,0.0,0.0,5674.83614978567,1920.10309278351
42,0.0,0.0,0.0,0.0,1829.8969072165,0.0,0.0,0.0,3709.74067382294,1829.8969072165
43,0.0,0.0,0.0,0.0,1778.35051546392,0.0,0.0,0.0,1800.0,1778.35051546392
44,0.0,0.0,0.0,0.0,0.0,0.0,1710.0,0.0,1800.0,1710.0
45,0.0,0.0,0.0,0.0,0.0,0.0,1674.0,0.0,1800.0,1674.0
46,0.0,0.0,0.0,0.0,0.0,0.0,1626.0,0.0,1800.0,1626.0
47,0.0,0.0,0.0,0.0,0.0,0.0,1620.0,0.0,1800.0,1620.0
48,0.0,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,1800.0,1590.0
49,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,1800.0,1578.0
50,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,1800.0,1578.0
51,0.0,0.0,0.0,0.0,0.0,0.0,1596.0,0.0,1800.0,1596.0
52,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,15148.327372186,16200.0,1578.0
53,0.0,0.0,0.0,0.0,0.0,0.0,1602.0,0.0,16200.0,1602.0
54,0.0,0.0,0.0,0.0,0.0,0.0,1542.0,0.0,16200.0,1542.0
55,0.0,0.0,0.0,0.0,0.0,0.0,1644.0,0.0,16200.0,1644.0
56,0.0,0.0,0.0,0.0,0.0,0.0,1842.0,0.0,16200.0,1842.0
57,0.1990926,0.0,0.0,0.0,0.0,0.0,1793.806880178,0.0,16200.0,1794.005972778
58,4.551426,0.0,0.0,0.0,0.0,0.0,1789.58511678,0.0,16200.0,1794.13654278
59,14.21184,0.0,0.0,0.0,0.0,0.0,1846.2145152,0.0,16200.0,1860.4263552
60,11.79882,0.0,0.0,0.0,0.0,0.0,1818.5551446,0.0,16200.0,1830.3539646
61,2.648946,0.0,0.0,0.0,0.0,0.0,1827.43052238,0.0,16200.0,1830.07946838
62,1.187598,0.0,0.0,0.0,0.0,0.0,1888.84802994,0.0,16200.0,1890.03562794
63,0.0,0.0,0.0,0.0,0.0,0.0,1830.0,0.0,16200.0,1830.0
64,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,16200.0,1878.0
65,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,16200.0,1878.0
66,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,0.0,16200.0,1944.0
67,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,16200.0,1878.0
68,0.0,0.0,0.0,0.0,0.0,0.0,1992.0,0.0,16200.0,1992.0
69,0.0,0.0,0.0,0.0,0.0,0.0,2034.0,0.0,16200.0,2034.0
70,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0,16200.0,2016.0
71,0.0,0.0,0.0,0.0,0.0,0.0,2058.0,0.0,16200.0,2058.0
72,0.0,0.0,0.0,0.0,0.0,0.0,2040.0,0.0,16200.0,2040.0
73,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0,16200.0,2016.0
74,0.0,0.0,0.0,0.0,0.0,0.0,2064.0,0.0,16200.0,2064.0
75,0.0,0.0,0.0,0.0,0.0,0.0,2046.0,0.0,16200.0,2046.0
76,0.0,0.0,0.0,0.0,0.0,0.0,2112.0,0.0,16200.0,2112.0
77,0.0,0.0,0.0,0.0,0.0,0.0,1986.0,0.0,16200.0,1986.0
78,0.0,0.0,0.0,0.0,0.0,0.0,2166.0,0.0,16200.0,2166.0
79,0.0,0.0,0.0,0.0,0.0,0.0,2160.0,0.0,16200.0,2160.0
80,0.0,0.0,0.0,0.0,0.0,0.0,2136.0,0.0,16200.0,2136.0
81,0.4323096,0.0,0.0,0.0,0.0,0.0,2297.580659688,0.0,16200.0,2298.012969288
82,2.708622,0.0,0.0,0.0,0.0,0.0,2169.37263666,0.0,16200.0,2172.08125866
83,1.16421,0.0,0.0,0.0,0.0,0.0,2056.8707163,0.0,16200.0,2058.0349263
84,2.131152,0.0,0.0,0.0,0.0,0.0,2157.93278256,0.0,16200.0,2160.06393456
85,1.775664,0.0,0.0,0.0,1123.29462951031,0.0,1172.26564692,0.0,14993.712811952,2297.33594043031
86,7.5159,0.0,0.0,0.0,2427.73794780928,0.0,0.0,0.0,12386.6059092358,2435.25384780928
87,0.0,0.0,0.0,0.0,2525.77319587629,0.0,0.0,0.0,9674.22060438588,2525.77319587629
88,0.0,0.0,0.0,0.0,2493.55670103093,0.0,0.0,0.0,6996.43205087328,2493.55670103093
89,0.0,0.0,0.0,0.0,2454.8969072165,0.0,0.0,0.0,4360.15959896553,2454.8969072165
90,0.0,0.0,0.0,0.0,2384.0206185567,0.0,0.0,0.0,1800.0,2384.0206185567
91,0.0,0.0,0.0,0.0,0.0,0.0,2394.0,0.0,1800.0,2394.0
