Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,12000.0,1020.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,12000.0,1008.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,12000.0,1086.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,6000.0,17703.6,1128.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,4098.88491479066,21600.0,1032.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,21600.0,1014.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,21600.0,1008.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,21600.0,1044.0
8,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,21600.0,1104.0
9,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,21600.0,1056.0
10,3.283077,0.0,0.0,0.0,0.0,0.0,1046.81541531,0.0,21600.0,1050.09849231
11,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,21600.0,1050.0
12,4.544043,0.0,0.0,0.0,0.0,0.0,1093.59227829,0.0,21600.0,1098.13632129
13,7.689507,0.0,0.0,0.0,0.0,0.0,1102.54117821,0.0,21600.0,1110.23068521
14,2.504922,0.0,0.0,0.0,0.0,0.0,1095.57022566,0.0,21600.0,1098.07514766
15,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,21600.0,1128.0
16,0.0,0.0,0.0,0.0,1282.21649484536,0.0,0.0,0.0,20223.0492967726,1282.21649484536
17,0.0,0.0,0.0,0.0,1243.55670103093,0.0,0.0,0.0,18887.61469515,1243.55670103093
18,0.0,0.0,0.0,0.0,524.599547003863,0.0,879.492901830003,0.0,18324.2560750857,1404.092448833866
19,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,18324.2560750857,1446.0
20,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,18324.2560750857,1446.0
21,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,0.0,18324.2560750857,1464.0
22,0.0,0.0,0.0,0.0,0.0,0.0,1524.0,0.0,18324.2560750857,1524.0
23,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,0.0,18324.2560750857,1488.0
24,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,0.0,18324.2560750857,1536.0
25,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,0.0,18324.2560750857,1548.0
26,0.0,0.0,0.0,0.0,0.0,0.0,1518.0,0.0,18324.2560750857,1518.0
27,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,0.0,18324.2560750857,1584.0
28,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,18324.2560750857,1578.0
29,0.0,0.0,0.0,0.0,0.0,0.0,1572.0,0.0,18324.2560750857,1572.0
30,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,0.0,18324.2560750857,1692.0
31,0.0,0.0,0.0,0.0,0.0,0.0,1806.0,0.0,18324.2560750857,1806.0
32,0.0,0.0,0.0,0.0,0.0,0.0,1770.0,0.0,18324.2560750857,1770.0
33,4.573233,0.0,0.0,0.0,0.0,0.0,1765.56396399,0.0,18324.2560750857,1770.13719699
34,12.578433,0.0,0.0,0.0,1861.897465625,0.0,0.0,0.0,16324.7957382891,1874.475898625
35,45.61788,0.0,0.0,0.0,1801.70817912371,0.0,0.0,0.0,14389.9716627697,1847.32605912371
36,33.14199,0.0,0.0,0.0,0.0,0.0,1701.8522697,0.0,14389.9716627697,1734.9942597000002
37,7.071267,0.0,0.0,0.0,0.0,0.0,1679.14087101,0.0,14389.9716627697,1686.21213801
38,7.314048,0.0,0.0,0.0,1867.3812,0.0,0.0,0.0,12384.6224359656,1874.695248
39,0.0,0.0,0.0,0.0,1849.22680412371,0.0,0.0,0.0,10398.7689092004,1849.22680412371
40,0.0,0.0,0.0,0.0,1920.10309278351,0.0,0.0,0.0,8336.80252949304,1920.10309278351
41,0.0,0.0,0.0,0.0,1920.10309278351,0.0,0.0,0.0,6274.83614978567,1920.10309278351
42,0.0,0.0,0.0,0.0,1829.8969072165,0.0,0.0,0.0,4309.74067382294,1829.8969072165
43,0.0,0.0,0.0,0.0,1778.35051546392,0.0,0.0,0.0,2400.0,1778.35051546392
44,0.0,0.0,0.0,0.0,0.0,0.0,1710.0,0.0,2400.0,1710.0
45,0.0,0.0,0.0,0.0,0.0,0.0,1674.0,0.0,2400.0,1674.0
46,0.0,0.0,0.0,0.0,0.0,0.0,1626.0,0.0,2400.0,1626.0
47,0.0,0.0,0.0,0.0,0.0,0.0,1620.0,0.0,2400.0,1620.0
48,0.0,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,2400.0,1590.0
49,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,2400.0,1578.0
50,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,2197.76982958132,4489.2,1578.0
51,0.0,0.0,0.0,0.0,0.0,0.0,1596.0,6000.0,10192.8,1596.0
52,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,6000.0,15896.4,1578.0
53,0.0,0.0,0.0,0.0,0.0,0.0,1602.0,6000.0,21600.0,1602.0
54,0.0,0.0,0.0,0.0,0.0,0.0,1542.0,0.0,21600.0,1542.0
55,0.0,0.0,0.0,0.0,0.0,0.0,1644.0,0.0,21600.0,1644.0
56,0.0,0.0,0.0,0.0,0.0,0.0,1842.0,0.0,21600.0,1842.0
57,0.6968241,0.0,0.0,0.0,0.0,0.0,1793.324080623,0.0,21600.0,1794.020904723
58,15.929991,0.0,0.0,0.0,0.0,0.0,1778.54790873,0.0,21600.0,1794.47789973
59,49.74144,0.0,0.0,0.0,0.0,0.0,1811.7508032,0.0,21600.0,1861.4922432
60,41.29587,0.0,0.0,0.0,0.0,0.0,1789.9430061,0.0,21600.0,1831.2388761
61,9.271311,0.0,0.0,0.0,0.0,0.0,1821.00682833,0.0,21600.0,1830.27813933
62,4.156593,0.0,0.0,0.0,0.0,0.0,1885.96810479,0.0,21600.0,1890.12469779
63,0.0,0.0,0.0,0.0,0.0,0.0,1830.0,0.0,21600.0,1830.0
64,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,21600.0,1878.0
65,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,21600.0,1878.0
66,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,0.0,21600.0,1944.0
67,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,21600.0,1878.0
68,0.0,0.0,0.0,0.0,0.0,0.0,1992.0,0.0,21600.0,1992.0
69,0.0,0.0,0.0,0.0,0.0,0.0,2034.0,0.0,21600.0,2034.0
70,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0,21600.0,2016.0
